25.69,-33.804
18.437,-34.1875
24.851,-34.183
17.979,-33.02
32.06,-28.806
25.6375,-33.9575
16.866,-29.2605
22.1465,-34.176
18.1485,-32.773
18.031,-33.1035
27.9061,-33.026
31.0265,-29.881
18.4356,-33.9095
26.8915,-33.5935
45.2341,-12.7782
45.25714,-12.78315
49.13709,14.52996
42.67485,15.31722
52.1966,15.81984
43.23532,13.32148
42.93277,14.83994
48.18333,13.96667
44.96292,12.79113
113,-6.3
-171.7627,-13.82862
-176.197,-13.33952
-176.1739,-13.28155
-178.1595,-14.29566
168.3062,-17.73969
167.18,-15.506
168.0869,-15.09245
167.9247,-16.25447
107.0985,10.39457
109.282,12.4882
105.0788,10.00767
109.2224,13.77748
105.7103,18.64575
106.7207,10.75757
106.4463,18.06147
107.0125,10.6097
106.1693,20.41051
109.1971,12.20371
105.8149,19.31165
106.3626,10.34145
106.7398,10.53653
106.7726,20.84274
107.0691,20.9625
107.0136,10.64939
108.7873,15.4052
106.8421,10.8947
107.2928,21.00822
107.024,10.53728
108.6293,15.47854
-64.75066,17.69334
-64.88888,17.7135
-64.796,18.33289
-64.70451,17.74945
-64.4375,18.4522
-64.7,18.38571
-64.61544,18.41999
-64.61101,18.42734
-64.61513,18.31761
-64.38284,18.72446
-64.75,18.44164
-64.53197,18.44648
-67.84631,10.45081
-67.62961,5.654594
-64.1895,10.47
-64.55836,10.24434
-64.10043,10.9003
-70.2225,11.7045
-64.64632,10.22559
-71.642,10.6315
-64.87198,10.10034
-67.77114,10.48921
-64.59019,10.24756
-62.28669,10.5635
-70.21397,11.67296
-68.13652,10.49752
-64.06201,10.86678
-66.17786,7.643964
-63.24971,10.67503
-69.3347,11.51096
-67.02695,10.60687
-68.26776,10.91831
-71.64787,10.43388
-71.44993,10.36946
-61.56961,9.948223
-71.6312,10.49726
-71.15128,9.946703
-70.21763,11.75836
-61.41414,12.59663
-61.40068,12.58541
-61.19125,12.87808
-61.23676,13.15652
-61.23769,13.01137
-57.97492,-31.38438
-58.06789,-34.22586
-55.2815,-34.8751
-58.09549,-32.3027
-54.94854,-34.95728
-56.16176,-34.93118
-58.06042,-32.97786
-58.0318,-33.24343
-54.70934,-34.89142
-58.28734,-33.11074
-57.848,-34.47226
-74.27419,40.48753
-87.56667,33.21667
-85.64297,44.97958
-70.64233,43.13403
-76.29032,37.61497
-73.15,40.9192
-121.5182,38.60387
-86.20868,43.07542
